,id_student,code_module,code_presentation,total_click,active_days,last_login_day,avg_click_per_day,days_since_last_login,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,late_registration,active_duration,withdrew,score_mean,score_min,score_max,score_std,id_assessment_count,is_banked_mean
138,42668,FFF,2013B,133,13,14,10.234375,0,M,London Region,Lower Than A Level,2.0,35-55,1,120,N,Pass,-122.0,,0,0,0,78.6875,67.0,94.0,8.4375,12.0,0.0
139,42746,CCC,2014J,223,14,13,15.9296875,1,F,South Region,HE Qualification,6.0,35-55,0,60,N,Distinction,-108.0,,0,0,0,94.5625,89.0,100.0,3.2949219,21.0,0.0
140,42746,FFF,2014B,960,25,14,38.40625,0,F,South Region,HE Qualification,6.0,35-55,0,60,N,Distinction,-135.0,,0,0,0,94.5625,89.0,100.0,3.2949219,21.0,0.0
141,42818,DDD,2013J,142,15,12,9.46875,2,F,East Anglian Region,Lower Than A Level,5.0,0-35,0,180,Y,Fail,-124.0,,0,0,0,39.0,39.0,39.0,,1.0,0.0
142,43273,FFF,2013B,12,2,11,6.0,3,M,East Midlands Region,HE Qualification,7.0,35-55,0,90,N,Pass,-108.0,,0,0,0,76.0,59.0,90.0,8.0546875,12.0,0.0
143,43284,DDD,2013B,222,21,13,10.5703125,1,M,East Midlands Region,Lower Than A Level,9.0,0-35,2,180,N,Withdrawn,-28.0,226.0,1,254,1,71.4375,45.0,89.0,13.2109375,9.0,0.0
144,43430,FFF,2013B,536,19,10,28.203125,4,M,South West Region,A Level or Equivalent,6.0,35-55,0,60,N,Pass,-53.0,,0,0,0,86.5625,74.0,100.0,9.15625,12.0,0.0
145,43564,EEE,2013J,266,13,13,20.46875,1,M,Scotland,HE Qualification,9.0,35-55,0,60,N,Pass,-18.0,,1,0,0,92.75,85.0,98.0,5.5,4.0,0.0
146,43958,FFF,2013J,813,25,14,32.53125,0,M,Wales,A Level or Equivalent,10.0,35-55,0,60,N,Withdrawn,-167.0,149.0,0,316,1,83.625,7.0,98.0,25.921875,11.0,0.45458984
147,43958,FFF,2014J,95,16,12,5.9375,2,M,Wales,A Level or Equivalent,10.0,35-55,1,60,N,Fail,-115.0,,0,0,0,83.625,7.0,98.0,25.921875,11.0,0.45458984
148,45423,FFF,2014J,581,13,13,44.6875,1,M,South West Region,Lower Than A Level,8.0,35-55,0,60,N,Fail,-31.0,,0,0,0,63.34375,40.0,75.0,10.34375,12.0,0.0
149,45462,AAA,2013J,254,7,5,36.28125,9,M,Scotland,HE Qualification,4.0,0-35,0,60,N,Pass,-67.0,,0,0,0,68.0,62.0,75.0,4.9492188,5.0,0.0
150,45642,AAA,2013J,126,10,14,12.6015625,0,F,North Western Region,A Level or Equivalent,10.0,0-35,0,120,N,Pass,-29.0,,1,0,0,72.375,72.0,73.0,0.54785156,5.0,0.0
151,45664,CCC,2014B,7,4,9,1.75,5,M,Yorkshire Region,HE Qualification,7.0,0-35,0,60,N,Withdrawn,-173.0,137.0,0,310,1,51.5625,0.0,69.0,16.421875,16.0,0.0
152,45664,DDD,2013B,230,10,14,23.0,0,M,Yorkshire Region,HE Qualification,7.0,0-35,1,60,N,Pass,-31.0,,0,0,0,51.5625,0.0,69.0,16.421875,16.0,0.0
153,46016,DDD,2014J,213,16,13,13.3125,1,M,North Western Region,Lower Than A Level,5.0,0-35,0,60,N,Withdrawn,-129.0,190.0,0,319,1,65.0,65.0,65.0,0.0,3.0,0.0
154,46148,FFF,2014B,96,6,10,16.0,4,M,North Western Region,A Level or Equivalent,2.0,35-55,0,60,N,Pass,-23.0,,1,0,0,84.75,76.0,94.0,5.2070312,12.0,0.0
155,46605,CCC,2014B,504,25,14,20.15625,0,M,East Anglian Region,HE Qualification,7.0,35-55,0,60,N,Distinction,-54.0,,0,0,0,93.5625,88.0,98.0,3.6777344,9.0,0.0
156,46705,CCC,2014J,503,22,14,22.859375,0,M,Ireland,HE Qualification,,35-55,0,60,N,Fail,-61.0,,0,0,0,83.6875,35.0,100.0,24.171875,7.0,0.0
157,46753,DDD,2014B,562,21,14,26.765625,0,F,East Anglian Region,A Level or Equivalent,7.0,35-55,0,60,N,Pass,-93.0,,0,0,0,58.5,24.0,80.0,23.15625,6.0,0.0
158,46812,DDD,2014J,54,6,12,9.0,2,F,North Region,Lower Than A Level,1.0,0-35,1,180,Y,Withdrawn,-29.0,39.0,1,68,1,55.0,55.0,55.0,,1.0,0.0
159,46844,AAA,2014J,92,8,14,11.5,0,M,North Region,HE Qualification,4.0,35-55,0,60,N,Pass,-74.0,,0,0,0,64.8125,56.0,73.0,6.3007812,5.0,0.0
160,47063,DDD,2013J,26,3,12,8.6640625,2,M,London Region,HE Qualification,5.0,35-55,0,120,N,Withdrawn,-73.0,153.0,0,226,1,49.25,29.0,87.0,25.828125,4.0,0.0
161,47861,FFF,2014J,1961,32,14,61.28125,0,M,South East Region,A Level or Equivalent,6.0,0-35,0,60,Y,Pass,-103.0,,0,0,0,53.34375,20.0,72.0,16.9375,12.0,0.0
162,47891,BBB,2014J,55,3,5,18.328125,9,F,Wales,Lower Than A Level,2.0,0-35,4,60,N,Fail,-73.0,,0,0,0,65.6875,40.0,100.0,30.921875,3.0,0.0
163,48040,BBB,2013J,228,17,14,13.4140625,0,F,East Midlands Region,A Level or Equivalent,3.0,35-55,0,120,N,Pass,-92.0,,0,0,0,77.25,56.0,100.0,19.015625,11.0,0.0
164,48152,DDD,2013J,37,3,-1,12.3359375,15,F,East Anglian Region,A Level or Equivalent,8.0,0-35,0,120,N,Pass,-139.0,,0,0,0,52.15625,43.0,62.0,7.1679688,6.0,0.0
165,48503,BBB,2013J,77,4,11,19.25,3,F,West Midlands Region,Lower Than A Level,2.0,0-35,0,60,N,Pass,-146.0,,0,0,0,76.8125,60.0,100.0,13.8203125,10.0,0.0
166,48635,CCC,2014J,257,11,14,23.359375,0,M,South Region,HE Qualification,10.0,0-35,0,120,N,Withdrawn,-8.0,12.0,1,20,1,86.4375,69.0,98.0,9.25,13.0,0.0
167,48635,FFF,2014B,483,20,14,24.15625,0,M,South Region,HE Qualification,10.0,0-35,0,60,N,Pass,-19.0,,1,0,0,86.4375,69.0,98.0,9.25,13.0,0.0
168,49119,CCC,2014B,35,4,10,8.75,4,M,Ireland,HE Qualification,,0-35,0,90,N,Distinction,-74.0,,0,0,0,84.9375,50.0,100.0,15.6328125,11.0,0.0
169,49119,DDD,2014B,60,5,13,12.0,1,M,Ireland,HE Qualification,,0-35,0,90,N,Withdrawn,-75.0,66.0,0,141,1,84.9375,50.0,100.0,15.6328125,11.0,0.0
170,49123,GGG,2014B,70,2,5,35.0,9,M,Yorkshire Region,Lower Than A Level,6.0,0-35,0,30,N,Pass,-74.0,,0,0,0,85.125,69.0,100.0,11.6953125,9.0,0.0
171,49670,FFF,2013J,33,1,4,33.0,10,M,North Region,A Level or Equivalent,1.0,0-35,0,60,N,Withdrawn,-54.0,6.0,0,60,1,,,,,,
172,50069,BBB,2014B,74,4,11,18.5,3,F,Scotland,A Level or Equivalent,4.0,0-35,0,90,N,Fail,-134.0,,0,0,0,84.8125,67.0,100.0,13.03125,6.0,0.0
173,50263,CCC,2014B,232,18,14,12.890625,0,M,West Midlands Region,HE Qualification,9.0,35-55,0,60,N,Withdrawn,-113.0,45.0,0,158,1,76.625,20.0,100.0,18.28125,14.0,0.0
174,50263,FFF,2013B,1598,26,14,61.46875,0,M,West Midlands Region,HE Qualification,9.0,35-55,0,60,N,Pass,-25.0,,1,0,0,76.625,20.0,100.0,18.28125,14.0,0.0
175,50476,DDD,2014B,215,7,7,30.71875,7,F,South West Region,HE Qualification,1.0,0-35,0,60,N,Distinction,-23.0,,1,0,0,87.6875,84.0,95.0,3.7773438,6.0,0.0
176,50487,FFF,2013J,595,16,12,37.1875,2,F,East Anglian Region,Lower Than A Level,10.0,0-35,1,60,N,Pass,-64.0,,0,0,0,81.0625,70.0,97.0,7.5507812,12.0,0.0
177,50610,DDD,2013J,13,4,8,3.25,6,F,East Anglian Region,A Level or Equivalent,6.0,0-35,1,70,Y,Fail,-151.0,,0,0,0,87.3125,84.0,90.0,3.0546875,3.0,1.0
178,50993,BBB,2013B,9,3,4,3.0,10,F,Scotland,Lower Than A Level,1.0,0-35,0,60,Y,Fail,-53.0,,0,0,0,46.21875,5.0,80.0,25.90625,9.0,0.0
179,51030,DDD,2014B,103,4,9,25.75,5,M,West Midlands Region,A Level or Equivalent,7.0,0-35,0,60,N,Pass,-23.0,,1,0,0,80.3125,72.0,87.0,6.28125,6.0,0.0
180,51033,DDD,2014J,280,14,8,20.0,6,F,South Region,A Level or Equivalent,9.0,0-35,0,60,N,Pass,-154.0,,0,0,0,85.4375,53.0,100.0,16.046875,7.0,0.0
181,51153,DDD,2014J,255,12,11,21.25,3,F,East Midlands Region,HE Qualification,4.0,35-55,0,60,N,Pass,-149.0,,0,0,0,61.71875,23.0,75.0,19.125,7.0,0.0
182,51163,DDD,2013J,79,7,9,11.2890625,5,M,London Region,HE Qualification,3.0,35-55,0,60,N,Pass,-179.0,,0,0,0,70.875,57.0,87.0,12.3515625,7.0,0.0
183,51301,BBB,2013J,302,22,14,13.7265625,0,F,Wales,Lower Than A Level,4.0,0-35,2,60,Y,Withdrawn,-52.0,46.0,0,98,1,93.0,93.0,93.0,,1.0,0.0
184,51485,FFF,2013J,126,7,7,18.0,7,M,West Midlands Region,Lower Than A Level,2.0,0-35,0,120,N,Distinction,-18.0,,1,0,0,91.5625,82.0,99.0,5.3007812,12.0,0.0
185,51576,CCC,2014B,45,7,12,6.4296875,2,F,London Region,Lower Than A Level,2.0,0-35,0,90,N,Withdrawn,-100.0,66.0,0,166,1,87.0625,50.0,99.0,13.6953125,16.0,0.0
186,51576,CCC,2014J,53,8,12,6.625,2,F,London Region,Lower Than A Level,2.0,0-35,1,60,N,Withdrawn,-85.0,73.0,0,158,1,87.0625,50.0,99.0,13.6953125,16.0,0.0
187,51576,FFF,2013J,32,2,-10,16.0,24,F,London Region,Lower Than A Level,2.0,0-35,0,90,N,Distinction,-129.0,,0,0,0,87.0625,50.0,99.0,13.6953125,16.0,0.0
188,51955,DDD,2014J,71,11,11,6.453125,3,M,Scotland,A Level or Equivalent,9.0,0-35,0,60,Y,Fail,-51.0,,0,0,0,49.71875,22.0,70.0,15.7734375,7.0,0.0
189,52014,DDD,2013B,26,3,14,8.6640625,0,F,Wales,Lower Than A Level,1.0,35-55,2,120,N,Fail,4.0,,1,0,0,37.34375,0.0,81.0,24.171875,12.0,0.0
190,52130,AAA,2013J,101,9,14,11.21875,0,F,East Anglian Region,A Level or Equivalent,8.0,0-35,0,90,N,Pass,-33.0,,0,0,0,71.375,68.0,75.0,2.6074219,5.0,0.0
191,52275,FFF,2014J,31,2,11,15.5,3,M,London Region,No Formal quals,1.0,0-35,0,90,N,Fail,-136.0,,0,0,0,38.0,38.0,38.0,,1.0,0.0
192,52426,BBB,2014B,26,1,5,26.0,9,F,Scotland,Lower Than A Level,8.0,35-55,1,60,N,Fail,-32.0,,0,0,0,73.0,46.0,100.0,25.671875,5.0,0.0
193,52702,GGG,2014J,46,3,14,15.3359375,0,F,Scotland,Lower Than A Level,3.0,35-55,0,30,N,Pass,-12.0,,1,0,0,86.875,70.0,100.0,14.375,8.0,0.0
194,52765,AAA,2014J,1563,35,14,44.65625,0,F,Yorkshire Region,Lower Than A Level,1.0,35-55,0,120,N,Pass,-22.0,,1,0,0,63.0,52.0,70.0,6.9648438,5.0,0.0
195,52797,BBB,2013J,133,6,14,22.171875,0,F,South West Region,Lower Than A Level,4.0,35-55,1,60,N,Pass,-54.0,,0,0,0,87.5625,70.0,100.0,11.4609375,11.0,0.0
196,52899,BBB,2013B,616,8,4,77.0,10,F,East Midlands Region,Lower Than A Level,6.0,35-55,0,60,N,Withdrawn,-117.0,86.0,0,203,1,81.8125,63.0,100.0,16.40625,10.0,0.0
197,52899,BBB,2013J,305,9,11,33.875,3,F,East Midlands Region,Lower Than A Level,6.0,35-55,1,90,N,Pass,-124.0,,0,0,0,81.8125,63.0,100.0,16.40625,10.0,0.0
198,53025,AAA,2013J,382,12,10,31.828125,4,M,North Region,Post Graduate Qualification,,55<=,0,60,N,Pass,-179.0,,0,0,0,78.0,71.0,81.0,4.0625,5.0,0.0
199,53136,FFF,2014B,134,7,14,19.140625,0,F,London Region,A Level or Equivalent,4.0,0-35,1,120,N,Pass,-1.0,,1,0,0,74.5625,59.0,89.0,8.828125,12.0,0.0
200,53166,FFF,2013J,154,5,11,30.796875,3,F,North Region,Lower Than A Level,5.0,0-35,0,60,N,Pass,-75.0,,0,0,0,70.6875,40.0,84.0,11.953125,12.0,0.0
201,53236,BBB,2014J,43,5,5,8.6015625,9,F,Yorkshire Region,Lower Than A Level,7.0,0-35,1,180,N,Withdrawn,-81.0,5.0,0,86,1,,,,,,
202,53300,CCC,2014J,246,13,13,18.921875,1,M,West Midlands Region,A Level or Equivalent,10.0,0-35,0,270,N,Distinction,-24.0,,1,0,0,90.875,78.0,100.0,7.0976562,9.0,0.0
203,53360,BBB,2013J,22,3,10,7.3320312,4,F,North Western Region,Lower Than A Level,2.0,35-55,1,120,N,Withdrawn,-110.0,0.0,0,110,1,,,,,,
204,53488,DDD,2013B,358,22,12,16.265625,2,F,East Anglian Region,HE Qualification,10.0,0-35,0,60,N,Pass,-25.0,,1,0,0,82.0625,51.0,100.0,15.2578125,14.0,0.0
205,53626,FFF,2013J,25,3,-1,8.3359375,15,M,Scotland,HE Qualification,4.0,35-55,0,60,Y,Fail,-26.0,,1,0,0,,,,,,
206,53632,DDD,2014B,184,6,9,30.671875,5,M,Wales,Lower Than A Level,10.0,0-35,1,60,N,Withdrawn,-15.0,165.0,1,180,1,86.5625,75.0,98.0,9.1796875,9.0,0.55566406
207,53709,FFF,2013B,358,7,10,51.15625,4,M,Wales,A Level or Equivalent,4.0,0-35,0,60,N,Withdrawn,-67.0,159.0,0,226,1,79.0,65.0,90.0,6.8320312,19.0,0.3684082
208,53709,FFF,2014B,6,1,9,6.0,5,M,Wales,A Level or Equivalent,4.0,0-35,1,60,N,Pass,-22.0,,1,0,0,79.0,65.0,90.0,6.8320312,19.0,0.3684082
209,53895,DDD,2013B,3,1,3,3.0,11,M,North Region,A Level or Equivalent,7.0,35-55,1,60,N,Withdrawn,-20.0,27.0,1,47,1,,,,,,
210,54062,CCC,2014J,10,4,9,2.5,5,M,East Anglian Region,A Level or Equivalent,4.0,0-35,0,60,N,Withdrawn,-67.0,110.0,0,177,1,75.3125,50.0,99.0,18.921875,7.0,0.0
211,54062,EEE,2013J,70,4,13,17.5,1,M,East Anglian Region,A Level or Equivalent,4.0,0-35,0,30,N,Distinction,-51.0,,0,0,0,75.3125,50.0,99.0,18.921875,7.0,0.0
212,54388,BBB,2013J,42,1,-5,42.0,19,M,East Anglian Region,Lower Than A Level,1.0,35-55,3,75,N,Withdrawn,-51.0,0.0,0,51,1,,,,,,
213,54810,DDD,2014B,37,3,11,12.3359375,3,M,South Region,HE Qualification,5.0,0-35,0,60,N,Withdrawn,-54.0,82.0,0,136,1,71.875,44.0,90.0,18.515625,9.0,0.33325195
214,54810,DDD,2014J,6,2,-5,3.0,19,M,South Region,HE Qualification,5.0,0-35,1,60,N,Pass,-96.0,,0,0,0,71.875,44.0,90.0,18.515625,9.0,0.33325195
215,54867,FFF,2014B,497,11,14,45.1875,0,F,South West Region,Lower Than A Level,3.0,0-35,0,120,N,Fail,-82.0,,0,0,0,74.0,74.0,74.0,,1.0,0.0
216,54882,FFF,2013J,60,13,13,4.6171875,1,M,Scotland,Lower Than A Level,4.0,0-35,1,60,N,Fail,-130.0,,0,0,0,45.8125,5.0,82.0,29.78125,5.0,0.0
217,55013,FFF,2013J,114,6,12,19.0,2,M,North Region,A Level or Equivalent,2.0,0-35,0,120,N,Fail,-54.0,,0,0,0,53.25,38.0,72.0,14.5,4.0,0.0
218,55026,BBB,2013J,61,7,11,8.7109375,3,F,London Region,A Level or Equivalent,3.0,35-55,0,60,Y,Pass,-88.0,,0,0,0,72.25,59.0,100.0,17.0,9.0,0.0
219,55104,AAA,2014J,476,17,10,28.0,4,F,West Midlands Region,A Level or Equivalent,7.0,0-35,0,60,N,Pass,-87.0,,0,0,0,71.0,64.0,78.0,5.5664062,5.0,0.0
220,55419,FFF,2013J,117,8,8,14.625,6,M,South Region,A Level or Equivalent,10.0,0-35,0,90,N,Withdrawn,-39.0,124.0,0,163,1,78.0,70.0,86.0,11.3125,2.0,0.0
221,55450,FFF,2013B,84,2,12,42.0,2,M,South East Region,A Level or Equivalent,4.0,35-55,1,120,N,Fail,-66.0,,0,0,0,74.25,63.0,88.0,12.65625,4.0,0.0
222,55968,BBB,2014B,225,11,14,20.453125,0,F,Wales,Lower Than A Level,2.0,0-35,0,120,N,Fail,-29.0,,1,0,0,67.3125,40.0,80.0,16.03125,6.0,0.0
223,56637,FFF,2014J,972,19,14,51.15625,0,M,East Midlands Region,Lower Than A Level,6.0,0-35,0,90,Y,Distinction,-99.0,,0,0,0,86.75,76.0,96.0,6.9960938,12.0,0.0
224,56667,FFF,2014J,47,7,3,6.7148438,11,M,Yorkshire Region,Lower Than A Level,5.0,35-55,2,120,N,Fail,-46.0,,0,0,0,67.375,50.0,81.0,8.96875,11.0,0.0
225,56789,BBB,2013J,98,6,5,16.328125,9,F,South East Region,A Level or Equivalent,7.0,35-55,1,60,N,Pass,-30.0,,0,0,0,76.4375,41.0,100.0,16.703125,11.0,0.0
226,57079,BBB,2013J,72,8,8,9.0,6,F,London Region,Lower Than A Level,4.0,35-55,0,60,N,Fail,-129.0,,0,0,0,74.375,40.0,100.0,20.625,10.0,0.0
227,57227,DDD,2013J,229,29,13,7.8984375,1,F,North Western Region,Lower Than A Level,7.0,0-35,1,160,N,Pass,-46.0,,0,0,0,79.0,67.0,87.0,8.4609375,6.0,0.0
228,57285,BBB,2014J,16,2,10,8.0,4,F,London Region,A Level or Equivalent,1.0,0-35,0,60,N,Pass,-29.0,,1,0,0,54.1875,1.0,78.0,31.546875,5.0,0.0
229,57340,CCC,2014B,17,5,2,3.4003906,12,F,East Anglian Region,A Level or Equivalent,3.0,0-35,0,120,N,Pass,-58.0,,0,0,0,70.1875,60.0,81.0,7.5625,5.0,0.0
230,57359,DDD,2013B,217,10,3,21.703125,11,M,East Midlands Region,HE Qualification,5.0,35-55,0,60,N,Withdrawn,-45.0,4.0,0,49,1,,,,,,
231,57506,AAA,2013J,320,15,13,21.328125,1,M,South Region,Lower Than A Level,8.0,35-55,0,60,N,Pass,-103.0,,0,0,0,74.0,68.0,80.0,5.65625,5.0,0.0
232,57818,DDD,2013J,656,20,13,32.8125,1,M,Wales,A Level or Equivalent,9.0,35-55,0,60,N,Pass,-139.0,,0,0,0,91.5625,80.0,100.0,6.828125,7.0,0.0
233,57844,FFF,2013J,121,10,13,12.1015625,1,M,South West Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-59.0,,0,0,0,82.0625,52.0,91.0,10.59375,12.0,0.0
234,58071,AAA,2014J,1846,39,14,47.34375,0,M,East Anglian Region,HE Qualification,10.0,55<=,0,60,N,Pass,-72.0,,0,0,0,76.0,61.0,87.0,9.515625,5.0,0.0
235,58077,FFF,2013J,7,3,11,2.3339844,3,M,North Region,Lower Than A Level,3.0,0-35,1,60,N,Fail,-92.0,,0,0,0,,,,,,
236,58089,BBB,2013B,43,1,2,43.0,12,F,West Midlands Region,A Level or Equivalent,5.0,0-35,2,90,N,Fail,-58.0,,0,0,0,87.5,75.0,100.0,17.671875,2.0,0.0
237,58316,AAA,2014J,313,21,13,14.90625,1,F,Wales,A Level or Equivalent,8.0,0-35,0,120,N,Pass,-80.0,,0,0,0,73.375,64.0,78.0,5.59375,5.0,0.0
238,58549,FFF,2013B,412,18,12,22.890625,2,M,North Region,A Level or Equivalent,,0-35,0,120,N,Distinction,-23.0,,1,0,0,92.8125,77.0,100.0,6.2773438,12.0,0.0
239,58617,DDD,2014B,199,10,13,19.90625,1,M,East Midlands Region,A Level or Equivalent,8.0,0-35,0,60,N,Fail,-22.0,,1,0,0,40.65625,18.0,58.0,14.1640625,6.0,0.0
240,58640,FFF,2013J,226,16,14,14.125,0,M,Scotland,A Level or Equivalent,6.0,0-35,0,90,Y,Pass,-29.0,,1,0,0,67.5,43.0,88.0,12.6015625,12.0,0.0
241,58653,BBB,2014J,12,2,12,6.0,2,F,North Western Region,Lower Than A Level,9.0,35-55,1,120,N,Pass,-80.0,,0,0,0,55.1875,1.0,71.0,30.390625,5.0,0.0
242,58873,AAA,2013J,290,11,13,26.359375,1,F,East Anglian Region,A Level or Equivalent,3.0,0-35,0,60,N,Pass,-47.0,,0,0,0,73.1875,68.0,78.0,3.5644531,5.0,0.0
243,58884,FFF,2014J,368,17,14,21.640625,0,M,South Region,A Level or Equivalent,5.0,35-55,0,90,Y,Distinction,-50.0,,0,0,0,89.8125,80.0,96.0,5.1328125,12.0,0.0
244,59185,AAA,2013J,439,14,14,31.359375,0,M,East Anglian Region,Lower Than A Level,7.0,35-55,0,60,N,Pass,-59.0,,0,0,0,78.625,67.0,89.0,9.8671875,5.0,0.0
245,59272,BBB,2014J,150,13,14,11.5390625,0,F,South East Region,Lower Than A Level,7.0,0-35,0,60,N,Pass,-58.0,,0,0,0,66.25,63.0,72.0,4.03125,4.0,0.0
246,59275,DDD,2013J,134,8,13,16.75,1,M,Scotland,HE Qualification,5.0,0-35,0,60,N,Fail,-72.0,,0,0,0,52.5,40.0,67.0,11.265625,4.0,0.0
247,59370,DDD,2013J,218,11,13,19.8125,1,M,Ireland,A Level or Equivalent,1.0,35-55,0,180,N,Pass,-33.0,,0,0,0,64.3125,44.0,82.0,13.109375,7.0,0.0
248,59541,CCC,2014B,38,3,8,12.6640625,6,M,East Anglian Region,A Level or Equivalent,5.0,0-35,0,30,Y,Withdrawn,-1.0,27.0,1,28,1,40.0,40.0,40.0,,1.0,0.0
249,59725,BBB,2014B,209,15,12,13.9296875,2,F,Wales,HE Qualification,5.0,35-55,0,120,N,Distinction,-29.0,,1,0,0,82.625,60.0,100.0,14.0546875,11.0,0.0
250,60135,DDD,2013B,909,30,14,30.296875,0,F,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,-90.0,,0,0,0,57.75,19.0,86.0,21.390625,12.0,0.0
251,60162,GGG,2014J,42,3,14,14.0,0,F,London Region,A Level or Equivalent,4.0,35-55,0,30,N,Pass,4.0,,1,0,0,74.25,59.0,100.0,16.671875,9.0,0.0
252,60405,GGG,2013J,72,6,8,12.0,6,F,Yorkshire Region,A Level or Equivalent,2.0,35-55,0,30,N,Distinction,-123.0,,0,0,0,88.6875,60.0,100.0,15.5234375,9.0,0.0
253,60416,BBB,2014B,172,21,14,8.1875,0,F,East Anglian Region,Lower Than A Level,7.0,0-35,1,60,N,Pass,-64.0,,0,0,0,83.1875,50.0,100.0,18.515625,11.0,0.0
254,60519,FFF,2013B,1109,31,14,35.78125,0,F,London Region,A Level or Equivalent,1.0,35-55,0,60,N,Withdrawn,-73.0,82.0,0,155,1,72.0,68.0,79.0,4.9648438,4.0,0.0
255,60809,CCC,2014J,142,11,14,12.90625,0,M,South East Region,Lower Than A Level,10.0,0-35,0,120,N,Pass,-24.0,,1,0,0,86.125,46.0,100.0,14.8125,13.0,0.0
256,60809,EEE,2014J,30,8,13,3.75,1,M,South East Region,Lower Than A Level,10.0,0-35,0,120,N,Pass,-24.0,,1,0,0,86.125,46.0,100.0,14.8125,13.0,0.0
257,60830,BBB,2014B,204,10,14,20.40625,0,F,South Region,HE Qualification,7.0,0-35,0,120,N,Pass,-32.0,,0,0,0,82.125,60.0,100.0,16.3125,10.0,0.0
258,61227,CCC,2014J,375,11,14,34.09375,0,F,East Anglian Region,Lower Than A Level,9.0,0-35,0,30,Y,Pass,-38.0,,0,0,0,68.25,56.0,78.0,9.3203125,4.0,0.0
259,61236,CCC,2014J,199,24,14,8.2890625,0,M,South West Region,HE Qualification,6.0,35-55,0,110,N,Withdrawn,-23.0,69.0,1,92,1,56.0,56.0,56.0,,1.0,0.0
260,61297,FFF,2014J,94,7,-3,13.4296875,17,F,East Midlands Region,No Formal quals,1.0,0-35,0,180,N,Withdrawn,-66.0,-2.0,0,64,1,,,,,,
261,61352,BBB,2014J,102,8,13,12.75,1,F,Yorkshire Region,A Level or Equivalent,1.0,0-35,2,60,N,Withdrawn,-144.0,39.0,0,183,1,100.0,100.0,100.0,,1.0,0.0
262,61911,DDD,2014B,35,7,10,5.0,4,M,Wales,Lower Than A Level,6.0,0-35,0,180,N,Fail,-80.0,,0,0,0,83.3125,77.0,89.0,6.0273438,3.0,0.0
263,62034,EEE,2014J,129,9,11,14.3359375,3,M,West Midlands Region,Lower Than A Level,6.0,0-35,0,60,N,Pass,-103.0,,0,0,0,79.3125,63.0,91.0,14.5703125,3.0,0.0
264,62155,AAA,2013J,311,11,7,28.265625,7,F,North Western Region,HE Qualification,6.0,0-35,0,60,N,Pass,-68.0,,0,0,0,76.0,70.0,85.0,5.65625,5.0,0.0
265,62278,CCC,2014B,218,12,11,18.171875,3,M,West Midlands Region,A Level or Equivalent,4.0,0-35,0,40,N,Fail,-54.0,,0,0,0,62.15625,50.0,75.0,10.53125,6.0,0.0
266,62487,AAA,2014J,68,8,14,8.5,0,F,East Midlands Region,A Level or Equivalent,2.0,0-35,0,60,N,Pass,-50.0,,0,0,0,71.625,62.0,78.0,6.5429688,5.0,0.0
267,62631,BBB,2013B,147,5,9,29.40625,5,F,North Western Region,A Level or Equivalent,3.0,0-35,0,60,N,Fail,-45.0,,0,0,0,80.4375,64.0,100.0,14.2890625,7.0,0.0
268,62975,GGG,2013J,81,5,5,16.203125,9,M,South Region,Lower Than A Level,,35-55,0,30,N,Fail,-53.0,,0,0,0,86.0,65.0,100.0,19.171875,5.0,0.0
269,63015,DDD,2014J,273,16,11,17.0625,3,F,East Anglian Region,Lower Than A Level,8.0,35-55,1,60,N,Fail,-18.0,,1,0,0,75.125,42.0,95.0,17.53125,7.0,0.0
270,63044,BBB,2013J,40,3,11,13.3359375,3,F,London Region,Lower Than A Level,3.0,0-35,1,120,N,Fail,-43.0,,0,0,0,64.0,50.0,80.0,10.8359375,5.0,0.0
271,63112,EEE,2013J,302,8,14,37.75,0,M,South East Region,Lower Than A Level,9.0,35-55,0,60,N,Pass,-74.0,,0,0,0,70.875,42.0,96.0,22.421875,7.0,0.0
272,63112,FFF,2014J,244,6,10,40.65625,4,M,South East Region,Lower Than A Level,9.0,35-55,0,60,N,Withdrawn,-150.0,130.0,0,280,1,70.875,42.0,96.0,22.421875,7.0,0.0
273,63165,AAA,2014J,233,12,14,19.421875,0,M,South East Region,A Level or Equivalent,9.0,35-55,0,60,N,Pass,-82.0,,0,0,0,51.40625,47.0,57.0,3.6464844,5.0,0.0
274,63295,FFF,2013J,133,7,13,19.0,1,M,South Region,HE Qualification,10.0,35-55,0,150,N,Pass,-159.0,,0,0,0,63.09375,26.0,88.0,17.125,11.0,0.0
275,63371,CCC,2014J,374,20,14,18.703125,0,M,Ireland,Lower Than A Level,,0-35,0,30,N,Pass,-32.0,,0,0,0,78.875,46.0,94.0,15.546875,9.0,0.0
276,63400,AAA,2013J,430,16,13,26.875,1,M,Scotland,Lower Than A Level,5.0,35-55,0,60,N,Pass,-67.0,,0,0,0,71.625,42.0,83.0,16.734375,5.0,0.0
277,63467,BBB,2014J,39,4,-1,9.75,15,F,North Western Region,A Level or Equivalent,6.0,35-55,0,120,N,Pass,-143.0,,0,0,0,62.59375,1.0,84.0,34.6875,5.0,0.0
